entity_id,name,role,department,person_id,room_id,timestamp,hour,day,weekday,next_room
E100672,Neha Malhotra,faculty,Maths,T6606,AUD_4,2025-09-12 08:03:00,8,12,4,AUD_5
E100672,Neha Malhotra,faculty,Maths,T6606,AUD_5,2025-09-12 10:12:00,10,12,4,ROOM_A1
E100672,Neha Malhotra,faculty,Maths,T6606,ROOM_A1,2025-09-12 22:19:00,22,12,4,ROOM_A1
E100672,Neha Malhotra,faculty,Maths,T6606,ROOM_A1,2025-09-12 23:37:00,23,12,4,HOSTEL_3
E100672,Neha Malhotra,faculty,Maths,T6606,HOSTEL_3,2025-09-18 12:03:00,12,18,3,LIB_ENT
E100672,Neha Malhotra,faculty,Maths,T6606,LIB_ENT,2025-09-19 10:02:00,10,19,4,AUD_2
E100672,Neha Malhotra,faculty,Maths,T6606,AUD_2,2025-09-22 05:37:00,5,22,0,GYM
E105371,Priya Desai,faculty,BIO,T6617,LIB_5,2025-09-03 00:20:21,0,3,2,ROOM_A1
E105371,Priya Desai,faculty,BIO,T6617,ROOM_A1,2025-09-12 02:45:00,2,12,4,ROOM_A1
E105371,Priya Desai,faculty,BIO,T6617,ROOM_A1,2025-09-12 05:04:00,5,12,4,ENG
E101863,Neha Iyer,faculty,MECH,T6619,LIB_4,2025-08-29 12:44:37,12,29,4,LIB_4
E101863,Neha Iyer,faculty,MECH,T6619,LIB_4,2025-09-03 14:50:00,14,3,2,LIB_1
E101863,Neha Iyer,faculty,MECH,T6619,LIB_1,2025-09-03 17:03:56,17,3,2,LIB_5
E101863,Neha Iyer,faculty,MECH,T6619,LIB_5,2025-09-06 01:20:35,1,6,5,LIB_1
E101863,Neha Iyer,faculty,MECH,T6619,LIB_1,2025-09-17 01:47:00,1,17,2,LIB_2
E103337,Priya Patel,faculty,BIO,T6622,LIB_1,2025-08-29 01:44:00,1,29,4,LIB_5
E103337,Priya Patel,faculty,BIO,T6622,LIB_5,2025-09-03 02:25:30,2,3,2,LAB_5
E103337,Priya Patel,faculty,BIO,T6622,LAB_5,2025-09-15 17:00:00,17,15,0,ROOM_A1
E103337,Priya Patel,faculty,BIO,T6622,ROOM_A1,2025-09-18 05:03:00,5,18,3,ROOM_A1
E103046,Sana Patel,faculty,Chemistry,T6623,LIB_5,2025-08-30 01:36:15,1,30,5,LAB_305
E103046,Sana Patel,faculty,Chemistry,T6623,LAB_305,2025-09-05 20:35:00,20,5,4,LAB_305
E103046,Sana Patel,faculty,Chemistry,T6623,LAB_305,2025-09-05 21:50:00,21,5,4,GYM
E103046,Sana Patel,faculty,Chemistry,T6623,GYM,2025-09-14 03:30:00,3,14,6,ADMIN_4
E102900,Divya Gupta,staff,MECH,T6631,ADMIN_1,2025-09-01 01:44:00,1,1,0,ROOM_A1
E102900,Divya Gupta,staff,MECH,T6631,ROOM_A1,2025-09-06 02:05:00,2,6,5,ROOM_A1
E102190,Ishaan Rao,staff,Chemistry,T6642,LIB_ENT,2025-09-01 22:15:00,22,1,0,ADMIN_5
E102190,Ishaan Rao,staff,Chemistry,T6642,ADMIN_5,2025-09-03 08:31:00,8,3,2,LIB_ENT
E101725,Priya Singh,staff,MECH,T6644,AUD_2,2025-09-01 18:05:42,18,1,0,ADMIN_2
E101725,Priya Singh,staff,MECH,T6644,ADMIN_2,2025-09-02 20:46:43,20,2,1,ADMIN_3
E101725,Priya Singh,staff,MECH,T6644,ADMIN_3,2025-09-05 11:50:00,11,5,4,SEM_01
E101725,Priya Singh,staff,MECH,T6644,SEM_01,2025-09-07 18:44:00,18,7,6,SEM_01
E101725,Priya Singh,staff,MECH,T6644,SEM_01,2025-09-07 20:46:00,20,7,6,CAF
E103416,Neha Rao,faculty,MECH,T6663,LAB_101,2025-09-02 03:06:00,3,2,1,GYM
E103416,Neha Rao,faculty,MECH,T6663,GYM,2025-09-03 03:46:42,3,3,2,LAB_305
E103416,Neha Rao,faculty,MECH,T6663,LAB_305,2025-09-04 10:50:00,10,4,3,LAB_305
E103416,Neha Rao,faculty,MECH,T6663,LAB_305,2025-09-04 12:14:00,12,4,3,AUD_5
E103416,Neha Rao,faculty,MECH,T6663,AUD_5,2025-09-06 17:11:00,17,6,5,AUD_1
E103416,Neha Rao,faculty,MECH,T6663,AUD_1,2025-09-06 18:57:00,18,6,5,LAB_101
E103416,Neha Rao,faculty,MECH,T6663,LAB_101,2025-09-17 17:11:31,17,17,2,LIB_5
E102927,Ishaan Gupta,faculty,Physics,T6664,ROOM_A1,2025-09-05 22:50:00,22,5,4,ROOM_A1
E102927,Ishaan Gupta,faculty,Physics,T6664,ROOM_A1,2025-09-05 23:58:00,23,5,4,LIB_1
E102927,Ishaan Gupta,faculty,Physics,T6664,LIB_1,2025-09-09 15:36:58,15,9,1,ENG
E106893,Siddharth Sharma,faculty,MECH,T6665,LAB_1,2025-08-30 06:45:00,6,30,5,LIB_1
E106893,Siddharth Sharma,faculty,MECH,T6665,LIB_1,2025-09-01 07:51:50,7,1,0,LIB_3
E106893,Siddharth Sharma,faculty,MECH,T6665,LIB_3,2025-09-05 15:24:00,15,5,4,LIB_1
E106893,Siddharth Sharma,faculty,MECH,T6665,LIB_1,2025-09-11 10:12:16,10,11,3,LIB_3
E106893,Siddharth Sharma,faculty,MECH,T6665,LIB_3,2025-09-16 01:51:17,1,16,1,LIB_4
E101164,Ananya Sharma,staff,Maths,T6671,HOSTEL_2,2025-08-28 17:40:00,17,28,3,AUD_4
E101164,Ananya Sharma,staff,Maths,T6671,AUD_4,2025-08-30 02:35:29,2,30,5,LAB_101
E101164,Ananya Sharma,staff,Maths,T6671,LAB_101,2025-08-30 14:57:06,14,30,5,LAB_102
E101164,Ananya Sharma,staff,Maths,T6671,LAB_102,2025-08-31 00:54:00,0,31,6,LAB_102
E101164,Ananya Sharma,staff,Maths,T6671,LAB_102,2025-08-31 03:03:00,3,31,6,HOSTEL_5
E101164,Ananya Sharma,staff,Maths,T6671,HOSTEL_5,2025-09-01 10:02:00,10,1,0,LIB_2
E101164,Ananya Sharma,staff,Maths,T6671,LIB_2,2025-09-02 07:45:00,7,2,1,LAB_101
E101164,Ananya Sharma,staff,Maths,T6671,LAB_101,2025-09-02 08:32:30,8,2,1,LAB_101
E101164,Ananya Sharma,staff,Maths,T6671,LAB_101,2025-09-06 13:17:46,13,6,5,LAB_101
E101164,Ananya Sharma,staff,Maths,T6671,LAB_101,2025-09-09 15:47:00,15,9,1,LAB_101
E101164,Ananya Sharma,staff,Maths,T6671,LAB_101,2025-09-09 18:05:00,18,9,1,LAB_101
E101164,Ananya Sharma,staff,Maths,T6671,LAB_101,2025-09-09 22:53:20,22,9,1,ADMIN_2
E101164,Ananya Sharma,staff,Maths,T6671,ADMIN_2,2025-09-10 22:53:37,22,10,2,LIB_ENT
E101164,Ananya Sharma,staff,Maths,T6671,LIB_ENT,2025-09-13 09:28:00,9,13,5,CAF
E101164,Ananya Sharma,staff,Maths,T6671,CAF,2025-09-19 06:38:06,6,19,4,GYM
E101164,Ananya Sharma,staff,Maths,T6671,GYM,2025-09-19 20:07:45,20,19,4,LIB_ENT
E103938,Priya Kumar,faculty,Chemistry,T6671_1,LAB_101,2025-09-02 21:21:53,21,2,1,LIB_1
E103938,Priya Kumar,faculty,Chemistry,T6671_1,LIB_1,2025-09-08 09:50:32,9,8,0,GYM
E103938,Priya Kumar,faculty,Chemistry,T6671_1,GYM,2025-09-11 01:55:00,1,11,3,LIB_5
E106995,Siddharth Malhotra,faculty,Chemistry,T6671_2,LIB_2,2025-08-31 20:42:59,20,31,6,CAF
E106995,Siddharth Malhotra,faculty,Chemistry,T6671_2,CAF,2025-09-12 19:48:53,19,12,4,AUD_4
E106995,Siddharth Malhotra,faculty,Chemistry,T6671_2,AUD_4,2025-09-13 03:41:00,3,13,5,LIB_ENT
E103329,Priya Iyer,staff,Admin,T6676,ENG,2025-09-16 22:28:00,22,16,1,LAB_3
E103329,Priya Iyer,staff,Admin,T6676,LAB_3,2025-09-24 04:57:00,4,24,2,ADMIN_4
E100156,Karan Gupta,staff,CIVIL,T6684,ROOM_A1,2025-08-28 05:25:00,5,28,3,ROOM_A1
E100156,Karan Gupta,staff,CIVIL,T6684,ROOM_A1,2025-08-28 06:02:00,6,28,3,AUD_3
E100156,Karan Gupta,staff,CIVIL,T6684,AUD_3,2025-09-01 21:56:00,21,1,0,CAF
E100156,Karan Gupta,staff,CIVIL,T6684,CAF,2025-09-02 01:18:00,1,2,1,HOSTEL_1
E100156,Karan Gupta,staff,CIVIL,T6684,HOSTEL_1,2025-09-04 22:33:11,22,4,3,ADMIN_1
E100156,Karan Gupta,staff,CIVIL,T6684,ADMIN_1,2025-09-06 18:45:44,18,6,5,CAF
E100156,Karan Gupta,staff,CIVIL,T6684,CAF,2025-09-07 18:17:26,18,7,6,CAF
E100156,Karan Gupta,staff,CIVIL,T6684,CAF,2025-09-08 12:38:09,12,8,0,AUD_1
E100156,Karan Gupta,staff,CIVIL,T6684,AUD_1,2025-09-08 16:08:00,16,8,0,AUD_2
E100156,Karan Gupta,staff,CIVIL,T6684,AUD_2,2025-09-08 18:23:00,18,8,0,LIB_1
E100156,Karan Gupta,staff,CIVIL,T6684,LIB_1,2025-09-11 10:07:03,10,11,3,LIB_ENT
E100156,Karan Gupta,staff,CIVIL,T6684,LIB_ENT,2025-09-16 08:07:43,8,16,1,ADMIN_2
E102862,Ananya Mehta,staff,Physics,T6686,GYM,2025-08-27 11:04:26,11,27,2,CAF
E102862,Ananya Mehta,staff,Physics,T6686,CAF,2025-08-27 15:10:00,15,27,2,LAB_101
E102862,Ananya Mehta,staff,Physics,T6686,LAB_101,2025-08-31 16:00:00,16,31,6,AUD_4
E102862,Ananya Mehta,staff,Physics,T6686,AUD_4,2025-08-31 23:07:00,23,31,6,AUD_1
E102862,Ananya Mehta,staff,Physics,T6686,AUD_1,2025-09-01 01:52:00,1,1,0,LIB_4
E102862,Ananya Mehta,staff,Physics,T6686,LIB_4,2025-09-13 03:17:09,3,13,5,LIB_5
E102862,Ananya Mehta,staff,Physics,T6686,LIB_5,2025-09-22 08:59:12,8,22,0,CAF
E102862,Ananya Mehta,staff,Physics,T6686,CAF,2025-09-23 05:05:00,5,23,1,ADMIN_1
E102862,Ananya Mehta,staff,Physics,T6686,ADMIN_1,2025-09-23 15:49:19,15,23,1,GYM
E102862,Ananya Mehta,staff,Physics,T6686,GYM,2025-09-24 17:15:00,17,24,2,HOSTEL_3
E102916,Siddharth Kumar,faculty,MECH,T6690,LAB_4,2025-08-29 00:00:00,0,29,4,LIB_5
E102916,Siddharth Kumar,faculty,MECH,T6690,LIB_5,2025-09-07 12:59:46,12,7,6,LAB_101
E102916,Siddharth Kumar,faculty,MECH,T6690,LAB_101,2025-09-15 15:21:00,15,15,0,SEM_01
E102916,Siddharth Kumar,faculty,MECH,T6690,SEM_01,2025-09-15 20:52:00,20,15,0,SEM_01
E102916,Siddharth Kumar,faculty,MECH,T6690,SEM_01,2025-09-15 23:12:00,23,15,0,LAB_3
E102916,Siddharth Kumar,faculty,MECH,T6690,LAB_3,2025-09-16 18:53:00,18,16,1,AUD_1
E102916,Siddharth Kumar,faculty,MECH,T6690,AUD_1,2025-09-19 20:19:00,20,19,4,LAB_3
E103291,Neha Patel,staff,Maths,T6692,LIB_2,2025-08-27 15:26:36,15,27,2,CAF
E103291,Neha Patel,staff,Maths,T6692,CAF,2025-08-27 15:29:00,15,27,2,LIB_3
E103291,Neha Patel,staff,Maths,T6692,LIB_3,2025-08-29 16:52:00,16,29,4,LAB_102
E103291,Neha Patel,staff,Maths,T6692,LAB_102,2025-08-29 20:56:00,20,29,4,LAB_102
E103291,Neha Patel,staff,Maths,T6692,LAB_102,2025-08-29 22:44:00,22,29,4,LIB_ENT
E105317,Aarav Patel,faculty,Admin,T6695,LIB_1,2025-09-08 21:46:52,21,8,0,GYM
E105317,Aarav Patel,faculty,Admin,T6695,GYM,2025-09-12 15:08:49,15,12,4,LIB_3
E105317,Aarav Patel,faculty,Admin,T6695,LIB_3,2025-09-12 20:22:35,20,12,4,LIB_2
E105317,Aarav Patel,faculty,Admin,T6695,LIB_2,2025-09-13 16:03:59,16,13,5,ADMIN_3
E105317,Aarav Patel,faculty,Admin,T6695,ADMIN_3,2025-09-16 00:01:47,0,16,1,GYM
E104139,Karan Iyer,staff,EEE,T6699,ADMIN_4,2025-08-28 22:21:00,22,28,3,ADMIN_5
E104139,Karan Iyer,staff,EEE,T6699,ADMIN_5,2025-09-06 10:44:00,10,6,5,LIB_ENT
E104139,Karan Iyer,staff,EEE,T6699,LIB_ENT,2025-09-07 21:38:38,21,7,6,HOSTEL_1
E104139,Karan Iyer,staff,EEE,T6699,HOSTEL_1,2025-09-11 20:44:00,20,11,3,LAB_101
E104139,Karan Iyer,staff,EEE,T6699,LAB_101,2025-09-16 07:04:18,7,16,1,LIB_ENT
E104707,Priya Gupta,staff,ECE,T6701,HOSTEL_3,2025-08-28 04:18:00,4,28,3,ADMIN_5
E104707,Priya Gupta,staff,ECE,T6701,ADMIN_5,2025-09-02 04:58:00,4,2,1,AUD_1
E104707,Priya Gupta,staff,ECE,T6701,AUD_1,2025-09-04 16:37:00,16,4,3,GYM
E104707,Priya Gupta,staff,ECE,T6701,GYM,2025-09-06 18:24:12,18,6,5,LAB_101
E104707,Priya Gupta,staff,ECE,T6701,LAB_101,2025-09-10 05:20:00,5,10,2,LAB_305
E104707,Priya Gupta,staff,ECE,T6701,LAB_305,2025-09-13 13:04:00,13,13,5,LAB_305
E104707,Priya Gupta,staff,ECE,T6701,LAB_305,2025-09-13 15:08:00,15,13,5,AUD_1
E104707,Priya Gupta,staff,ECE,T6701,AUD_1,2025-09-15 11:15:43,11,15,0,LIB_ENT
E105936,Divya Gupta,faculty,BIO,T6705,LIB_ENT,2025-08-27 03:35:51,3,27,2,LAB_102
E105936,Divya Gupta,faculty,BIO,T6705,LAB_102,2025-09-03 17:31:00,17,3,2,LAB_102
E102749,Karan Sharma,faculty,ECE,T6706,AUD_5,2025-09-01 05:53:46,5,1,0,LIB_1
E102749,Karan Sharma,faculty,ECE,T6706,LIB_1,2025-09-02 12:28:00,12,2,1,LAB_101
E102749,Karan Sharma,faculty,ECE,T6706,LAB_101,2025-09-02 23:22:54,23,2,1,CAF
E102749,Karan Sharma,faculty,ECE,T6706,CAF,2025-09-08 14:50:58,14,8,0,ADMIN_3
E102749,Karan Sharma,faculty,ECE,T6706,ADMIN_3,2025-09-09 16:12:00,16,9,1,AUD_1
E102749,Karan Sharma,faculty,ECE,T6706,AUD_1,2025-09-13 05:22:29,5,13,5,ENG
E102749,Karan Sharma,faculty,ECE,T6706,ENG,2025-09-14 01:09:00,1,14,6,CAF
E102749,Karan Sharma,faculty,ECE,T6706,CAF,2025-09-15 02:04:35,2,15,0,LIB_3
E102749,Karan Sharma,faculty,ECE,T6706,LIB_3,2025-09-18 22:02:16,22,18,3,LAB_305
E104253,Rohan Desai,faculty,CSE,T6711,LAB_305,2025-08-29 12:30:43,12,29,4,LIB_5
E104253,Rohan Desai,faculty,CSE,T6711,LIB_5,2025-09-01 15:14:35,15,1,0,HOSTEL_2
E104253,Rohan Desai,faculty,CSE,T6711,HOSTEL_2,2025-09-11 17:14:00,17,11,3,ADMIN_4
E104253,Rohan Desai,faculty,CSE,T6711,ADMIN_4,2025-09-20 06:09:00,6,20,5,LIB_ENT
E105728,Ananya Mehta,faculty,ECE,T6715,CAF,2025-08-28 19:01:00,19,28,3,LAB_101
E105728,Ananya Mehta,faculty,ECE,T6715,LAB_101,2025-08-29 03:59:00,3,29,4,LAB_101
E105728,Ananya Mehta,faculty,ECE,T6715,LAB_101,2025-08-29 05:56:00,5,29,4,LIB_3
E105728,Ananya Mehta,faculty,ECE,T6715,LIB_3,2025-09-02 09:45:10,9,2,1,HOSTEL_2
E105728,Ananya Mehta,faculty,ECE,T6715,HOSTEL_2,2025-09-11 20:06:14,20,11,3,GYM
E105728,Ananya Mehta,faculty,ECE,T6715,GYM,2025-09-15 00:01:05,0,15,0,LAB_102
E105728,Ananya Mehta,faculty,ECE,T6715,LAB_102,2025-09-24 19:25:00,19,24,2,LAB_102
E105243,Siddharth Rao,staff,EEE,T6722,ADMIN_1,2025-09-08 17:42:00,17,8,0,LIB_2
E105243,Siddharth Rao,staff,EEE,T6722,LIB_2,2025-09-09 21:18:58,21,9,1,ADMIN_4
E106869,Ishaan Patel,staff,EEE,T6730,LAB_305,2025-09-03 00:48:00,0,3,2,LAB_305
E106869,Ishaan Patel,staff,EEE,T6730,LAB_305,2025-09-03 03:40:00,3,3,2,HOSTEL_3
E106869,Ishaan Patel,staff,EEE,T6730,HOSTEL_3,2025-09-03 18:51:36,18,3,2,LIB_2
E106651,Karan Rao,faculty,Maths,T6769,ENG,2025-08-29 03:42:00,3,29,4,LAB_101
E106651,Karan Rao,faculty,Maths,T6769,LAB_101,2025-09-10 07:51:00,7,10,2,LAB_101
E106651,Karan Rao,faculty,Maths,T6769,LAB_101,2025-09-10 08:51:00,8,10,2,LIB_1
E102181,Priya Mehta,faculty,MECH,T6786,LIB_4,2025-09-05 12:28:52,12,5,4,LIB_2
E102181,Priya Mehta,faculty,MECH,T6786,LIB_2,2025-09-06 01:13:00,1,6,5,ADMIN_3
E102181,Priya Mehta,faculty,MECH,T6786,ADMIN_3,2025-09-10 10:33:00,10,10,2,LAB_101
E102181,Priya Mehta,faculty,MECH,T6786,LAB_101,2025-09-13 21:32:00,21,13,5,LAB_101
E106295,Neha Sharma,staff,Maths,T6786_1,LAB_102,2025-09-24 23:59:00,23,24,2,LAB_102
E101083,Priya Desai,staff,Chemistry,T6793,ROOM_A1,2025-09-04 04:57:00,4,4,3,ROOM_A1
E101083,Priya Desai,staff,Chemistry,T6793,ROOM_A1,2025-09-04 05:47:00,5,4,3,LIB_4
E101083,Priya Desai,staff,Chemistry,T6793,LIB_4,2025-09-04 20:43:56,20,4,3,LIB_ENT
E101083,Priya Desai,staff,Chemistry,T6793,LIB_ENT,2025-09-05 10:24:28,10,5,4,ADMIN_3
E101083,Priya Desai,staff,Chemistry,T6793,ADMIN_3,2025-09-08 13:49:00,13,8,0,CAF
E101083,Priya Desai,staff,Chemistry,T6793,CAF,2025-09-13 15:27:00,15,13,5,LAB_2
E101083,Priya Desai,staff,Chemistry,T6793,LAB_2,2025-09-18 23:31:00,23,18,3,LIB_2
E101283,Divya Malhotra,faculty,EEE,T6796,AUD_2,2025-08-31 04:30:00,4,31,6,AUD_1
E101283,Divya Malhotra,faculty,EEE,T6796,AUD_1,2025-08-31 07:16:00,7,31,6,LAB_305
E101283,Divya Malhotra,faculty,EEE,T6796,LAB_305,2025-08-31 20:39:00,20,31,6,LAB_305
E101283,Divya Malhotra,faculty,EEE,T6796,LAB_305,2025-08-31 23:18:00,23,31,6,HOSTEL_5
E101283,Divya Malhotra,faculty,EEE,T6796,HOSTEL_5,2025-09-11 18:53:54,18,11,3,LAB_102
E101283,Divya Malhotra,faculty,EEE,T6796,LAB_102,2025-09-23 13:29:00,13,23,1,LAB_102
E104975,Ananya Sharma,staff,ECE,T6797_1,AUD_4,2025-08-27 09:31:00,9,27,2,ADMIN_3
E104975,Ananya Sharma,staff,ECE,T6797_1,ADMIN_3,2025-09-20 15:47:00,15,20,5,AUD_5
E104975,Ananya Sharma,staff,ECE,T6797_1,AUD_5,2025-09-22 15:21:00,15,22,0,AUD_1
E104975,Ananya Sharma,staff,ECE,T6797_1,AUD_1,2025-09-22 16:37:00,16,22,0,LIB_5
E100560,Ishaan Patel,faculty,Physics,T6800,LAB_5,2025-09-01 12:57:00,12,1,0,LAB_305
E100560,Ishaan Patel,faculty,Physics,T6800,LAB_305,2025-09-05 17:02:00,17,5,4,SEM_01
E100560,Ishaan Patel,faculty,Physics,T6800,SEM_01,2025-09-11 14:19:00,14,11,3,SEM_01
E100560,Ishaan Patel,faculty,Physics,T6800,SEM_01,2025-09-11 14:57:00,14,11,3,LAB_1
E100560,Ishaan Patel,faculty,Physics,T6800,LAB_1,2025-09-12 04:23:00,4,12,4,ROOM_A1
E100560,Ishaan Patel,faculty,Physics,T6800,ROOM_A1,2025-09-13 23:33:00,23,13,5,ROOM_A1
E100560,Ishaan Patel,faculty,Physics,T6800,ROOM_A1,2025-09-14 02:10:00,2,14,6,LAB_2
E100560,Ishaan Patel,faculty,Physics,T6800,LAB_2,2025-09-16 22:24:00,22,16,1,CAF
E100592,Ishaan Gupta,staff,Admin,T6813,AUD_4,2025-08-28 21:01:00,21,28,3,AUD_4
E100592,Ishaan Gupta,staff,Admin,T6813,AUD_4,2025-08-28 21:38:00,21,28,3,LIB_1
E100592,Ishaan Gupta,staff,Admin,T6813,LIB_1,2025-09-04 16:16:39,16,4,3,LIB_2
E100592,Ishaan Gupta,staff,Admin,T6813,LIB_2,2025-09-09 11:20:17,11,9,1,ENG
E100592,Ishaan Gupta,staff,Admin,T6813,ENG,2025-09-14 12:10:00,12,14,6,GYM
E105362,Aarav Singh,faculty,Admin,T6815,HOSTEL_3,2025-09-04 07:33:00,7,4,3,SEM_01
E105362,Aarav Singh,faculty,Admin,T6815,SEM_01,2025-09-05 07:45:00,7,5,4,SEM_01
E105362,Aarav Singh,faculty,Admin,T6815,SEM_01,2025-09-05 08:59:00,8,5,4,LIB_3
E105362,Aarav Singh,faculty,Admin,T6815,LIB_3,2025-09-13 23:19:00,23,13,5,SEM_01
E105362,Aarav Singh,faculty,Admin,T6815,SEM_01,2025-09-16 10:05:00,10,16,1,SEM_01
E105362,Aarav Singh,faculty,Admin,T6815,SEM_01,2025-09-16 13:02:00,13,16,1,LIB_2
E105362,Aarav Singh,faculty,Admin,T6815,LIB_2,2025-09-19 18:41:09,18,19,4,LIB_3
E103900,Sana Singh,staff,MECH,T6824,LIB_5,2025-08-31 09:35:20,9,31,6,GYM
E103900,Sana Singh,staff,MECH,T6824,GYM,2025-09-03 02:03:00,2,3,2,LIB_ENT
E103900,Sana Singh,staff,MECH,T6824,LIB_ENT,2025-09-03 06:36:00,6,3,2,CAF
E103900,Sana Singh,staff,MECH,T6824,CAF,2025-09-05 19:47:00,19,5,4,AUD_5
E100496,Priya Rao,staff,ECE,T6829,GYM,2025-09-10 05:02:00,5,10,2,GYM
E100496,Priya Rao,staff,ECE,T6829,GYM,2025-09-14 00:42:18,0,14,6,HOSTEL_5
E100496,Priya Rao,staff,ECE,T6829,HOSTEL_5,2025-09-15 09:06:41,9,15,0,LAB_305
E100496,Priya Rao,staff,ECE,T6829,LAB_305,2025-09-17 08:23:11,8,17,2,GYM
E103188,Ishaan Iyer,staff,ECE,T6830,HOSTEL_5,2025-09-03 17:02:00,17,3,2,ROOM_A1
E103188,Ishaan Iyer,staff,ECE,T6830,ROOM_A1,2025-09-04 20:56:00,20,4,3,ROOM_A1
E103188,Ishaan Iyer,staff,ECE,T6830,ROOM_A1,2025-09-04 22:42:00,22,4,3,CAF
E103188,Ishaan Iyer,staff,ECE,T6830,CAF,2025-09-06 20:08:00,20,6,5,LIB_3
E103188,Ishaan Iyer,staff,ECE,T6830,LIB_3,2025-09-09 10:07:04,10,9,1,ROOM_A2
E103188,Ishaan Iyer,staff,ECE,T6830,ROOM_A2,2025-09-11 09:23:00,9,11,3,ROOM_A2
E103188,Ishaan Iyer,staff,ECE,T6830,ROOM_A2,2025-09-11 11:21:00,11,11,3,ADMIN_4
E100460,Sana Sharma,faculty,Admin,T6834,LAB_305,2025-08-27 11:52:47,11,27,2,LAB_305
E100460,Sana Sharma,faculty,Admin,T6834,LAB_305,2025-08-28 03:16:00,3,28,3,LAB_305
E100460,Sana Sharma,faculty,Admin,T6834,LAB_305,2025-08-28 06:10:00,6,28,3,AUD_2
E100460,Sana Sharma,faculty,Admin,T6834,AUD_2,2025-08-30 05:24:00,5,30,5,AUD_2
E100460,Sana Sharma,faculty,Admin,T6834,AUD_2,2025-08-30 08:19:04,8,30,5,LAB_101
E100460,Sana Sharma,faculty,Admin,T6834,LAB_101,2025-08-30 14:03:17,14,30,5,LAB_305
E100460,Sana Sharma,faculty,Admin,T6834,LAB_305,2025-09-03 01:21:00,1,3,2,ADMIN_1
E100460,Sana Sharma,faculty,Admin,T6834,ADMIN_1,2025-09-03 09:54:00,9,3,2,LIB_ENT
E100460,Sana Sharma,faculty,Admin,T6834,LIB_ENT,2025-09-07 13:47:45,13,7,6,LIB_5
E100460,Sana Sharma,faculty,Admin,T6834,LIB_5,2025-09-07 16:01:17,16,7,6,AUD_3
E100460,Sana Sharma,faculty,Admin,T6834,AUD_3,2025-09-15 15:18:00,15,15,0,GYM
E100460,Sana Sharma,faculty,Admin,T6834,GYM,2025-09-18 04:32:36,4,18,3,LIB_3
E100460,Sana Sharma,faculty,Admin,T6834,LIB_3,2025-09-21 00:09:48,0,21,6,GYM
E104388,Ananya Gupta,staff,Maths,T6850,ROOM_A2,2025-08-28 16:01:00,16,28,3,ROOM_A2
E104388,Ananya Gupta,staff,Maths,T6850,ROOM_A2,2025-08-28 18:58:00,18,28,3,ROOM_A2
E104388,Ananya Gupta,staff,Maths,T6850,ROOM_A2,2025-09-01 13:56:00,13,1,0,ROOM_A2
E104388,Ananya Gupta,staff,Maths,T6850,ROOM_A2,2025-09-01 14:35:00,14,1,0,AUD_3
E104388,Ananya Gupta,staff,Maths,T6850,AUD_3,2025-09-04 06:47:00,6,4,3,AUD_4
E104388,Ananya Gupta,staff,Maths,T6850,AUD_4,2025-09-04 09:04:00,9,4,3,ENG
E104388,Ananya Gupta,staff,Maths,T6850,ENG,2025-09-18 06:14:00,6,18,3,ROOM_A1
E104388,Ananya Gupta,staff,Maths,T6850,ROOM_A1,2025-09-21 22:22:00,22,21,6,ROOM_A1
E104388,Ananya Gupta,staff,Maths,T6850,ROOM_A1,2025-09-22 00:06:00,0,22,0,LAB_101
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,LAB_305,2025-08-28 15:26:10,15,28,3,LAB_3
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,LAB_3,2025-08-31 11:21:00,11,31,6,HOSTEL_3
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,HOSTEL_3,2025-09-08 23:06:49,23,8,0,GYM
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,GYM,2025-09-11 12:01:00,12,11,3,LAB_102
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,LAB_102,2025-09-17 16:31:00,16,17,2,LAB_102
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,LAB_102,2025-09-17 18:07:00,18,17,2,AUD_3
E101605,Ishaan Malhotra,faculty,Chemistry,T6852,AUD_3,2025-09-18 19:48:25,19,18,3,ADMIN_4
E102947,Siddharth Sharma,faculty,Chemistry,T6862,LAB_101,2025-08-30 14:13:00,14,30,5,LIB_ENT
E102947,Siddharth Sharma,faculty,Chemistry,T6862,LIB_ENT,2025-08-31 17:36:29,17,31,6,LIB_5
E102947,Siddharth Sharma,faculty,Chemistry,T6862,LIB_5,2025-09-01 09:18:00,9,1,0,LIB_2
E102947,Siddharth Sharma,faculty,Chemistry,T6862,LIB_2,2025-09-17 23:00:21,23,17,2,CAF
E100045,Karan Rao,staff,Admin,T6870,ENG,2025-09-01 23:28:00,23,1,0,ADMIN_3
E100045,Karan Rao,staff,Admin,T6870,ADMIN_3,2025-09-10 08:01:00,8,10,2,LIB_2
E100045,Karan Rao,staff,Admin,T6870,LIB_2,2025-09-16 21:25:57,21,16,1,ROOM_A1
E100045,Karan Rao,staff,Admin,T6870,ROOM_A1,2025-09-19 06:40:00,6,19,4,ROOM_A1
E100045,Karan Rao,staff,Admin,T6870,ROOM_A1,2025-09-19 07:57:00,7,19,4,AUD_5
E100045,Karan Rao,staff,Admin,T6870,AUD_5,2025-09-20 15:35:54,15,20,5,AUD_5
